0.2	0.2	0.2	0.2	0.2	
0.232	0.192	0.192	0.192	0.192	
0.264	0.184	0.184	0.184	0.184	
0.256	0.176	0.216	0.176	0.176	
0.288	0.168	0.208	0.168	0.168	
0.28	0.16	0.2	0.16	0.2	
0.272	0.152	0.192	0.152	0.232	
0.264	0.144	0.184	0.144	0.264	
0.256	0.136	0.176	0.176	0.256	
0.288	0.128	0.168	0.168	0.248	
0.28	0.12	0.16	0.16	0.28	
0.272	0.152	0.152	0.152	0.272	
0.264	0.144	0.144	0.144	0.304	
0.256	0.136	0.136	0.176	0.296	
0.248	0.168	0.128	0.168	0.288	
0.24	0.16	0.16	0.16	0.28	
0.232	0.152	0.152	0.152	0.312	
0.224	0.144	0.184	0.144	0.304	
0.216	0.136	0.176	0.136	0.336	
0.208	0.168	0.168	0.128	0.328	
0.2	0.16	0.2	0.12	0.32	
0.192	0.152	0.192	0.152	0.312	
0.184	0.144	0.224	0.144	0.304	
0.176	0.136	0.216	0.176	0.296	
0.168	0.168	0.208	0.168	0.288	
0.16	0.16	0.2	0.16	0.32	
0.192	0.152	0.192	0.152	0.312	
0.184	0.184	0.184	0.144	0.304	
0.216	0.176	0.176	0.136	0.296	
0.208	0.168	0.168	0.128	0.328	
0.2	0.2	0.16	0.12	0.32	
0.232	0.192	0.152	0.112	0.312	
0.224	0.184	0.184	0.104	0.304	
0.216	0.176	0.176	0.136	0.296	
0.208	0.168	0.168	0.168	0.288	
0.2	0.16	0.2	0.16	0.28	
0.192	0.152	0.192	0.192	0.272	
0.184	0.144	0.224	0.184	0.264	
0.176	0.136	0.216	0.216	0.256	
0.168	0.168	0.208	0.208	0.248	
0.16	0.16	0.2	0.2	0.28	
0.192	0.152	0.192	0.192	0.272	
0.184	0.144	0.184	0.224	0.264	
0.176	0.136	0.176	0.256	0.256	
0.168	0.128	0.168	0.288	0.248	
0.16	0.12	0.16	0.32	0.24	
0.152	0.152	0.152	0.312	0.232	
0.144	0.144	0.144	0.304	0.264	
0.176	0.136	0.136	0.296	0.256	
0.208	0.128	0.128	0.288	0.248	
0.24	0.12	0.12	0.28	0.24	
