0.2	0.2	0.2	0.2	0.2	
0.192	0.192	0.192	0.232	0.192	
0.184	0.184	0.184	0.224	0.224	
0.176	0.176	0.176	0.256	0.216	
0.168	0.168	0.208	0.248	0.208	
0.16	0.2	0.2	0.24	0.2	
0.152	0.192	0.192	0.272	0.192	
0.144	0.184	0.184	0.264	0.224	
0.136	0.176	0.176	0.296	0.216	
0.128	0.168	0.168	0.288	0.248	
0.16	0.16	0.16	0.28	0.24	
0.192	0.152	0.152	0.272	0.232	
0.184	0.184	0.144	0.264	0.224	
0.216	0.176	0.136	0.256	0.216	
0.208	0.168	0.128	0.248	0.248	
0.24	0.16	0.12	0.24	0.24	
0.232	0.152	0.152	0.232	0.232	
0.224	0.184	0.144	0.224	0.224	
0.216	0.176	0.136	0.216	0.256	
0.248	0.168	0.128	0.208	0.248	
0.24	0.2	0.12	0.2	0.24	
0.232	0.192	0.112	0.192	0.272	
0.224	0.184	0.104	0.184	0.304	
0.252	0.176	0.1	0.176	0.296	
0.244	0.168	0.132	0.168	0.288	
0.236	0.16	0.124	0.16	0.32	
0.228	0.152	0.116	0.152	0.352	
0.26	0.144	0.108	0.144	0.344	
0.252	0.136	0.1	0.176	0.336	
0.244	0.16	0.1	0.168	0.328	
0.268	0.152	0.1	0.16	0.32	
0.26	0.144	0.1	0.152	0.344	
0.284	0.136	0.1	0.144	0.336	
0.276	0.128	0.1	0.136	0.36	
0.268	0.12	0.132	0.128	0.352	
0.26	0.112	0.164	0.12	0.344	
0.292	0.104	0.156	0.112	0.336	
0.284	0.1	0.148	0.104	0.364	
0.276	0.1	0.168	0.1	0.356	
0.268	0.124	0.16	0.1	0.348	
0.26	0.148	0.152	0.1	0.34	
0.252	0.14	0.144	0.1	0.364	
0.276	0.132	0.136	0.1	0.356	
0.268	0.124	0.128	0.1	0.38	
0.26	0.116	0.152	0.1	0.372	
0.252	0.108	0.144	0.132	0.364	
0.244	0.1	0.176	0.124	0.356	
0.236	0.1	0.2	0.116	0.348	
0.228	0.1	0.192	0.14	0.34	
0.252	0.1	0.184	0.132	0.332	
0.276	0.1	0.176	0.124	0.324	
