0.25	0.25	0.25	0.25	
0.24375	0.26875	0.24375	0.24375	
0.2375	0.2875	0.2375	0.2375	
0.23125	0.28125	0.25625	0.23125	
0.225	0.3	0.25	0.225	
0.21875	0.31875	0.24375	0.21875	
0.2125	0.3375	0.2375	0.2125	
0.20625	0.35625	0.23125	0.20625	
0.2	0.375	0.225	0.2	
0.19375	0.39375	0.21875	0.19375	
0.1875	0.4125	0.2125	0.1875	
0.18125	0.43125	0.20625	0.18125	
0.175	0.45	0.2	0.175	
0.16875	0.44375	0.21875	0.16875	
0.1625	0.4625	0.2125	0.1625	
0.15625	0.48125	0.20625	0.15625	
0.15	0.5	0.2	0.15	
0.14375	0.51875	0.19375	0.14375	
0.1375	0.5375	0.1875	0.1375	
0.13125	0.55625	0.18125	0.13125	
0.125	0.575	0.175	0.125	
0.11875	0.59375	0.16875	0.11875	
0.1125	0.6125	0.1625	0.1125	
0.10625	0.63125	0.15625	0.10625	
0.1	0.65	0.15	0.1	
0.1	0.64375	0.15625	0.1	
0.1	0.65	0.15	0.1	
0.1	0.65625	0.14375	0.1	
0.1	0.6625	0.1375	0.1	
0.1	0.66875	0.13125	0.1	
0.1	0.675	0.125	0.1	
0.1	0.68125	0.11875	0.1	
0.1	0.6875	0.1125	0.1	
0.1	0.69375	0.10625	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.69375	0.10625	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.69375	0.10625	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.69375	0.10625	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.69375	0.10625	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.69375	0.10625	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
