0.1	0.3	0.3	0.3	
0.13	0.29	0.29	0.29	
0.16	0.28	0.28	0.28	
0.19	0.27	0.27	0.27	
0.18	0.3	0.26	0.26	
0.21	0.29	0.25	0.25	
0.2	0.28	0.28	0.24	
0.19	0.27	0.31	0.23	
0.18	0.26	0.34	0.22	
0.21	0.25	0.33	0.21	
0.2	0.24	0.32	0.24	
0.23	0.23	0.31	0.23	
0.26	0.22	0.3	0.22	
0.29	0.21	0.29	0.21	
0.32	0.2	0.28	0.2	
0.31	0.19	0.27	0.23	
0.3	0.18	0.26	0.26	
0.29	0.17	0.29	0.25	
0.28	0.16	0.28	0.28	
0.31	0.15	0.27	0.27	
0.3	0.14	0.3	0.26	
0.29	0.13	0.33	0.25	
0.28	0.12	0.32	0.28	
0.27	0.11	0.35	0.27	
0.26	0.1	0.38	0.26	
0.28	0.1	0.37	0.25	
0.3	0.1	0.36	0.24	
0.32	0.1	0.35	0.23	
0.31	0.1	0.34	0.25	
0.33	0.1	0.33	0.24	
0.32	0.1	0.35	0.23	
0.31	0.1	0.37	0.22	
0.3	0.1	0.36	0.24	
0.29	0.1	0.38	0.23	
0.31	0.1	0.37	0.22	
0.3	0.1	0.36	0.24	
0.32	0.1	0.35	0.23	
0.31	0.1	0.34	0.25	
0.33	0.1	0.33	0.24	
0.32	0.1	0.32	0.26	
0.31	0.1	0.34	0.25	
0.3	0.1	0.33	0.27	
0.32	0.1	0.32	0.26	
0.31	0.13	0.31	0.25	
0.3	0.12	0.34	0.24	
0.29	0.11	0.37	0.23	
0.28	0.1	0.36	0.26	
0.27	0.1	0.35	0.28	
0.26	0.1	0.37	0.27	
0.28	0.1	0.36	0.26	
0.27	0.1	0.35	0.28	
