0.2	0.2	0.2	0.2	0.2	
0.192	0.192	0.192	0.192	0.232	
0.184	0.184	0.224	0.184	0.224	
0.176	0.176	0.216	0.176	0.256	
0.168	0.168	0.208	0.208	0.248	
0.16	0.16	0.2	0.2	0.28	
0.152	0.192	0.192	0.192	0.272	
0.144	0.184	0.184	0.184	0.304	
0.176	0.176	0.176	0.176	0.296	
0.168	0.168	0.168	0.168	0.328	
0.16	0.16	0.2	0.16	0.32	
0.192	0.152	0.192	0.152	0.312	
0.184	0.144	0.224	0.144	0.304	
0.216	0.136	0.216	0.136	0.296	
0.248	0.128	0.208	0.128	0.288	
0.24	0.12	0.24	0.12	0.28	
0.232	0.152	0.232	0.112	0.272	
0.264	0.144	0.224	0.104	0.264	
0.256	0.136	0.252	0.1	0.256	
0.28	0.128	0.244	0.1	0.248	
0.272	0.12	0.236	0.132	0.24	
0.264	0.112	0.228	0.164	0.232	
0.296	0.104	0.22	0.156	0.224	
0.288	0.1	0.212	0.184	0.216	
0.28	0.132	0.204	0.176	0.208	
0.272	0.164	0.196	0.168	0.2	
0.264	0.196	0.188	0.16	0.192	
0.296	0.188	0.18	0.152	0.184	
0.288	0.18	0.212	0.144	0.176	
0.28	0.172	0.204	0.136	0.208	
0.272	0.164	0.196	0.168	0.2	
0.264	0.156	0.188	0.2	0.192	
0.256	0.188	0.18	0.192	0.184	
0.248	0.18	0.212	0.184	0.176	
0.24	0.172	0.204	0.176	0.208	
0.232	0.164	0.196	0.208	0.2	
0.224	0.196	0.188	0.2	0.192	
0.216	0.188	0.18	0.192	0.224	
0.208	0.22	0.172	0.184	0.216	
0.2	0.212	0.164	0.216	0.208	
0.232	0.204	0.156	0.208	0.2	
0.224	0.196	0.148	0.2	0.232	
0.216	0.188	0.18	0.192	0.224	
0.208	0.18	0.172	0.184	0.256	
0.24	0.172	0.164	0.176	0.248	
0.232	0.164	0.196	0.168	0.24	
0.224	0.156	0.188	0.16	0.272	
0.256	0.148	0.18	0.152	0.264	
0.248	0.14	0.212	0.144	0.256	
0.24	0.172	0.204	0.136	0.248	
0.232	0.164	0.236	0.128	0.24	
