0.1	0.3	0.3	0.3	
0.1	0.32	0.29	0.29	
0.13	0.31	0.28	0.28	
0.16	0.3	0.27	0.27	
0.19	0.29	0.26	0.26	
0.22	0.28	0.25	0.25	
0.25	0.27	0.24	0.24	
0.28	0.26	0.23	0.23	
0.31	0.25	0.22	0.22	
0.34	0.24	0.21	0.21	
0.33	0.23	0.2	0.24	
0.36	0.22	0.19	0.23	
0.39	0.21	0.18	0.22	
0.38	0.2	0.21	0.21	
0.41	0.19	0.2	0.2	
0.44	0.18	0.19	0.19	
0.43	0.17	0.22	0.18	
0.42	0.16	0.25	0.17	
0.45	0.15	0.24	0.16	
0.44	0.14	0.23	0.19	
0.47	0.13	0.22	0.18	
0.5	0.12	0.21	0.17	
0.49	0.15	0.2	0.16	
0.48	0.18	0.19	0.15	
0.51	0.17	0.18	0.14	
0.54	0.16	0.17	0.13	
0.57	0.15	0.16	0.12	
0.56	0.14	0.15	0.15	
0.55	0.13	0.18	0.14	
0.54	0.12	0.21	0.13	
0.53	0.11	0.24	0.12	
0.52	0.1	0.27	0.11	
0.54	0.1	0.26	0.1	
0.53	0.1	0.27	0.1	
0.52	0.1	0.28	0.1	
0.51	0.1	0.29	0.1	
0.52	0.1	0.28	0.1	
0.53	0.1	0.27	0.1	
0.52	0.1	0.28	0.1	
0.51	0.1	0.29	0.1	
0.52	0.1	0.28	0.1	
0.53	0.1	0.27	0.1	
0.52	0.1	0.28	0.1	
0.53	0.1	0.27	0.1	
0.54	0.1	0.26	0.1	
0.55	0.1	0.25	0.1	
0.54	0.1	0.26	0.1	
0.53	0.1	0.25	0.12	
0.55	0.1	0.24	0.11	
0.54	0.13	0.23	0.1	
0.53	0.12	0.22	0.13	
