0.25	0.25	0.25	0.25	
0.24	0.28	0.24	0.24	
0.23	0.27	0.27	0.23	
0.22	0.3	0.26	0.22	
0.25	0.29	0.25	0.21	
0.24	0.28	0.28	0.2	
0.23	0.27	0.27	0.23	
0.22	0.3	0.26	0.22	
0.21	0.29	0.29	0.21	
0.2	0.32	0.28	0.2	
0.19	0.35	0.27	0.19	
0.18	0.38	0.26	0.18	
0.17	0.37	0.29	0.17	
0.16	0.4	0.28	0.16	
0.15	0.39	0.27	0.19	
0.14	0.42	0.26	0.18	
0.13	0.45	0.25	0.17	
0.12	0.44	0.28	0.16	
0.11	0.43	0.31	0.15	
0.1	0.46	0.3	0.14	
0.1	0.48	0.29	0.13	
0.1	0.5	0.28	0.12	
0.1	0.52	0.27	0.11	
0.1	0.54	0.26	0.1	
0.1	0.55	0.25	0.1	
0.1	0.56	0.24	0.1	
0.1	0.57	0.23	0.1	
0.1	0.56	0.24	0.1	
0.1	0.57	0.23	0.1	
0.1	0.58	0.22	0.1	
0.1	0.59	0.21	0.1	
0.1	0.6	0.2	0.1	
0.1	0.61	0.19	0.1	
0.1	0.62	0.18	0.1	
0.1	0.63	0.17	0.1	
0.1	0.64	0.16	0.1	
0.1	0.63	0.17	0.1	
0.1	0.64	0.16	0.1	
0.1	0.63	0.15	0.12	
0.1	0.65	0.14	0.11	
0.13	0.64	0.13	0.1	
0.12	0.63	0.15	0.1	
0.11	0.65	0.14	0.1	
0.1	0.67	0.13	0.1	
0.1	0.68	0.12	0.1	
0.1	0.69	0.11	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
0.1	0.69	0.11	0.1	
0.1	0.7	0.1	0.1	
0.1	0.7	0.1	0.1	
